Order ID,Order Date,Customer ID,Age,Gender,City,Region,Product ID,Product Category,Product Name,Unit Price,Quantity,Discount,Revenue,Cost Price,Profit
ORD2090,9/17/23,CUST2126,56,Female,Kolkata,East,PROD685,Clothing,Jacket,6310.98,3,0.27,13821.05,3824.73,2346.84
ORD2091,2/7/23,CUST1338,63,Female,Pune,West,PROD272,Grocery,Cooking Oil,20268.05,4,0.09,73775.7,13438.44,20021.95
ORD2092,10/24/24,CUST1284,48,Male,Jaipur,North,PROD692,Grocery,Cooking Oil,3883.37,2,0.23,5980.39,2746.83,486.74
ORD2093,7/15/23,CUST1670,38,Male,Jaipur,North,PROD927,Electronics,Mobile,49937.75,5,0.24,189763.45,34715.42,16186.35
ORD2094,10/20/23,CUST1613,53,Male,Delhi,North,PROD151,Clothing,T-Shirt,31556.13,1,0.06,29662.76,19277.6,10385.16
ORD2095,1/1/24,CUST2000,44,Male,Bangalore,South,PROD356,Home Appliances,Fan,47565.39,3,0.01,141269.21,32543.12,43639.85
ORD2096,2/18/23,CUST1186,34,Male,Pune,West,PROD358,Home Appliances,Fan,49613.98,2,0.12,87320.6,31905.66,23509.29
ORD2097,11/2/24,CUST2374,26,Female,Jaipur,North,PROD449,Home Appliances,Mixer,26798.26,1,0.02,26262.29,22021.38,4240.91
ORD2098,12/6/23,CUST1171,42,Female,Kolkata,East,PROD492,Home Appliances,Microwave,13704.65,5,0.24,52077.67,8628.44,8935.49
ORD2099,10/7/23,CUST2828,29,Female,Hyderabad,South,PROD763,Grocery,Cooking Oil,16576.5,4,0.22,51718.68,10663.74,9063.73
ORD2100,5/8/23,CUST2042,37,Male,Hyderabad,South,PROD570,Home Appliances,Iron,46414.84,1,0.01,45950.69,29799.38,16151.31
ORD2101,1/12/24,CUST2685,27,Female,Hyderabad,South,PROD354,Grocery,Rice Bag,45089.07,5,0.04,216427.54,32638.95,53232.77
ORD2102,3/23/24,CUST1823,40,Male,Jaipur,North,PROD708,Electronics,Mobile,33123.67,2,0.11,58960.13,24796.46,9367.22
ORD2103,2/14/24,CUST1161,28,Male,Chennai,South,PROD796,Home Appliances,Microwave,30030.83,4,0,120123.32,22049.4,31925.74
ORD2104,3/26/24,CUST2628,54,Female,Kolkata,East,PROD815,Clothing,Jacket,13582.63,1,0.02,13310.98,10510.94,2800.03
ORD2105,1/31/24,CUST2203,35,Male,Pune,West,PROD280,Home Appliances,Microwave,6229.85,5,0.23,23984.92,3831.24,4828.7
ORD2106,12/14/23,CUST1640,23,Male,Jaipur,North,PROD622,Clothing,Jeans,20642.56,5,0.25,77409.6,15285.04,984.38
ORD2107,7/11/23,CUST2809,38,Male,Delhi,North,PROD374,Clothing,Jacket,35565.22,4,0.12,125189.57,27553.14,14977.01
ORD2108,5/23/24,CUST2868,44,Male,Delhi,North,PROD822,Grocery,Cooking Oil,35487.24,2,0.26,52521.12,28686.03,-4850.95
ORD2109,12/9/24,CUST1532,39,Male,Hyderabad,South,PROD114,Clothing,T-Shirt,29664.57,3,0.3,62295.6,18082.84,8047.09
ORD2110,5/24/24,CUST1387,18,Male,Chennai,South,PROD964,Clothing,Shoes,2330.61,1,0.16,1957.71,1898.28,59.43
ORD2111,1/12/24,CUST1174,23,Female,Kolkata,East,PROD165,Electronics,Tablet,20085.1,1,0.26,14862.97,13721.38,1141.6
ORD2112,6/15/24,CUST1170,25,Female,Jaipur,North,PROD970,Home Appliances,Iron,25560.41,5,0.02,125246.01,20554.25,22474.77
ORD2113,10/1/23,CUST2934,34,Male,Hyderabad,South,PROD462,Clothing,Jacket,22485.95,3,0.08,62061.22,13784.93,20706.44
ORD2114,3/26/23,CUST1903,64,Male,Mumbai,West,PROD749,Grocery,Snacks Pack,615.82,2,0.07,1145.43,403.55,338.32
ORD2115,3/10/24,CUST2387,40,Male,Mumbai,West,PROD417,Electronics,Tablet,9924.61,4,0.16,33346.69,8083.49,1012.73
ORD2116,3/22/23,CUST1952,54,Male,Bangalore,South,PROD763,Home Appliances,Mixer,15401.63,1,0.21,12167.29,12044.48,122.81
ORD2117,3/16/24,CUST1875,26,Female,Jaipur,North,PROD976,Clothing,Shoes,36658.5,4,0.17,121706.22,25934.57,17967.93
ORD2118,9/8/24,CUST2218,50,Male,Chennai,South,PROD911,Clothing,Jacket,42344.57,4,0.3,118564.8,27342.88,9193.27
ORD2119,7/4/23,CUST1195,34,Female,Chennai,South,PROD831,Grocery,Cooking Oil,38000.79,3,0.14,98042.04,24060.03,25861.95
ORD2120,7/12/24,CUST2810,44,Female,Mumbai,West,PROD384,Clothing,Jeans,18308.66,5,0.3,64080.31,11510.59,6527.35
ORD2121,10/28/23,CUST2766,63,Male,Bangalore,South,PROD354,Grocery,Snacks Pack,35829.76,3,0.03,104264.6,30146.14,13826.19
ORD2122,11/25/23,CUST1423,38,Female,Mumbai,West,PROD770,Grocery,Rice Bag,21816.45,4,0.07,81157.19,15901.72,17550.31
ORD2123,4/16/23,CUST1474,53,Male,Chennai,South,PROD211,Home Appliances,Fan,37879.81,4,0.03,146973.66,26801.73,39766.76
ORD2124,3/23/23,CUST1454,63,Female,Pune,West,PROD633,Clothing,T-Shirt,39537.62,5,0.24,150242.96,25013.72,25174.37
ORD2125,12/2/23,CUST1401,63,Female,Kolkata,East,PROD941,Electronics,Tablet,2299.09,2,0.24,3494.62,1644.89,204.84
ORD2126,11/7/24,CUST1045,35,Male,Mumbai,West,PROD496,Home Appliances,Iron,26753.39,2,0.26,39595.02,20292.65,-990.28
ORD2127,10/30/23,CUST2870,57,Male,Pune,West,PROD183,Grocery,Cooking Oil,8798.34,2,0.18,14429.28,7229.45,-29.63
ORD2128,11/10/23,CUST1367,64,Female,Mumbai,West,PROD387,Grocery,Cooking Oil,1722.3,1,0.29,1222.83,1157.36,65.47
ORD2129,4/1/24,CUST2191,31,Male,Jaipur,North,PROD169,Home Appliances,Microwave,47715.7,4,0.17,158416.12,30060.92,38172.43
ORD2130,9/9/24,CUST1893,49,Female,Kolkata,East,PROD240,Grocery,Snacks Pack,13796,1,0.27,10071.08,8328.75,1742.33
ORD2131,3/12/24,CUST1609,38,Male,Jaipur,North,PROD641,Grocery,Snacks Pack,29313.5,3,0.02,86181.69,17740.86,32959.1
ORD2132,6/20/23,CUST2963,42,Male,Delhi,North,PROD378,Electronics,Tablet,35875.18,3,0.14,92557.96,25721.27,15394.15
ORD2133,12/7/24,CUST1481,34,Female,Pune,West,PROD285,Clothing,Shoes,46851.34,1,0.27,34201.48,31331.47,2870
ORD2134,3/30/24,CUST1506,26,Female,Mumbai,West,PROD570,Home Appliances,Iron,35059.49,4,0.05,133226.06,21037.08,49077.76
ORD2135,12/26/23,CUST2825,44,Male,Delhi,North,PROD952,Electronics,Laptop,47930.83,4,0.09,174468.22,35473.37,32574.76
ORD2136,4/2/24,CUST1784,38,Female,Mumbai,West,PROD287,Clothing,Jacket,17631.94,3,0.04,50779.99,12779.68,12440.94
ORD2137,2/13/23,CUST2561,28,Female,Jaipur,North,PROD635,Electronics,Headphones,23134.26,4,0.27,67552.04,17881.73,-3974.9
ORD2138,12/28/23,CUST2318,36,Female,Pune,West,PROD534,Electronics,Tablet,33220.54,5,0.2,132882.16,23399.35,15885.39
ORD2139,9/21/24,CUST2181,63,Male,Delhi,North,PROD303,Clothing,Jeans,49778.29,4,0.14,171237.32,35216.68,30370.59
ORD2140,3/21/24,CUST1569,35,Female,Hyderabad,South,PROD207,Electronics,Headphones,42857.28,3,0.06,120857.53,35567.29,14155.65
ORD2141,10/9/23,CUST1801,55,Female,Delhi,North,PROD186,Home Appliances,Fan,5916.84,5,0.3,20708.94,3912.05,1148.71
ORD2142,10/16/24,CUST1510,31,Female,Hyderabad,South,PROD539,Grocery,Cooking Oil,16041.91,4,0.03,62242.61,12582.13,11914.08
ORD2143,2/28/23,CUST2015,41,Female,Pune,West,PROD618,Electronics,Headphones,42861.32,2,0.21,67720.89,31777,4166.88
ORD2144,3/18/23,CUST2065,62,Female,Kolkata,East,PROD770,Clothing,Jeans,22112.31,3,0.06,62356.71,17646.85,9416.16
ORD2145,11/18/24,CUST1480,37,Female,Jaipur,North,PROD202,Grocery,Cooking Oil,44541.86,2,0.03,86411.21,28160.89,30089.42
ORD2146,10/14/24,CUST2652,39,Male,Mumbai,West,PROD565,Grocery,Snacks Pack,8834.79,3,0.08,24384.02,6513.79,4842.64
ORD2147,2/20/24,CUST2953,20,Male,Hyderabad,South,PROD167,Grocery,Rice Bag,34257.42,3,0.01,101744.54,26501.16,22241.05
ORD2148,1/8/24,CUST2089,29,Male,Jaipur,North,PROD446,Grocery,Beverages,16596.33,2,0.29,23566.79,12078,-589.21
ORD2149,6/9/24,CUST1191,38,Female,Jaipur,North,PROD699,Clothing,Jacket,8059.78,3,0.09,22003.2,5231.23,6309.5
ORD2150,11/26/24,CUST2353,19,Female,Hyderabad,South,PROD706,Grocery,Beverages,27416.5,4,0.03,106376.02,18216.48,33510.09
ORD2151,6/13/23,CUST1961,23,Male,Bangalore,South,PROD936,Clothing,Jacket,19480.34,4,0.25,58441.02,13787.61,3290.58
ORD2152,2/1/23,CUST1071,48,Female,Mumbai,West,PROD375,Clothing,Jacket,34824.89,5,0.08,160194.49,22129.73,49545.86
ORD2153,5/27/23,CUST2794,22,Male,Bangalore,South,PROD106,Home Appliances,Microwave,28728.37,5,0.13,124968.41,24187.85,4029.15
ORD2154,9/14/24,CUST1524,24,Female,Mumbai,West,PROD459,Electronics,Tablet,1151.14,5,0.21,4547,931.77,-111.86
ORD2155,11/25/24,CUST2653,37,Female,Bangalore,South,PROD804,Grocery,Snacks Pack,48376.6,2,0.28,69662.3,32859.14,3944.02
ORD2156,3/24/24,CUST2385,51,Female,Bangalore,South,PROD343,Home Appliances,Microwave,38729.23,3,0.03,112702.06,24470.57,39290.36
ORD2157,2/5/23,CUST2597,32,Female,Mumbai,West,PROD253,Grocery,Cooking Oil,22557.98,3,0.03,65643.72,18766.22,9345.05
ORD2158,5/10/23,CUST2430,60,Female,Delhi,North,PROD272,Clothing,Jeans,42411.05,1,0.08,39018.17,27623.8,11394.37
ORD2159,3/10/23,CUST2003,28,Male,Delhi,North,PROD233,Home Appliances,Mixer,8892.38,2,0.2,14227.81,7128.49,-29.18
ORD2160,8/30/23,CUST2365,20,Male,Chennai,South,PROD725,Clothing,Shoes,3210.26,4,0.01,12712.63,2228.51,3798.58
ORD2161,10/22/24,CUST1485,44,Male,Bangalore,South,PROD111,Electronics,Headphones,25219.45,1,0.29,17905.81,16498.34,1407.47
ORD2162,1/11/24,CUST1038,49,Female,Delhi,North,PROD305,Home Appliances,Iron,42584.38,2,0.06,80058.63,32391.59,15275.44
ORD2163,1/6/24,CUST1248,27,Female,Chennai,South,PROD472,Home Appliances,Mixer,36376.78,3,0.12,96034.7,30767.86,3731.13
ORD2164,1/28/24,CUST1947,26,Female,Jaipur,North,PROD913,Grocery,Snacks Pack,5587.67,2,0.16,9387.29,4608.63,170.02
ORD2165,8/3/24,CUST1410,55,Male,Jaipur,North,PROD889,Grocery,Snacks Pack,25591.73,3,0.12,67562.17,16802.92,17153.41
ORD2166,2/3/23,CUST2138,35,Male,Hyderabad,South,PROD782,Grocery,Rice Bag,47624.61,5,0.06,223835.67,30067.57,73497.8
ORD2167,9/11/24,CUST2925,35,Male,Hyderabad,South,PROD912,Clothing,Jeans,16703.43,2,0.17,27727.69,12681.9,2363.89
ORD2168,6/7/23,CUST1662,29,Male,Pune,West,PROD215,Grocery,Rice Bag,20870.89,3,0.07,58229.78,15009.88,13200.13
ORD2169,11/26/24,CUST1181,59,Female,Hyderabad,South,PROD308,Clothing,Shoes,9629.94,2,0.13,16756.1,7393.66,1968.78
ORD2170,4/5/24,CUST1091,36,Female,Delhi,North,PROD260,Home Appliances,Iron,31354.36,2,0.06,58946.2,25142.71,8660.77
ORD2171,1/15/24,CUST1773,59,Male,Jaipur,North,PROD474,Electronics,Mobile,28396.06,2,0.08,52248.75,22329.61,7589.52
ORD2172,1/16/24,CUST1713,34,Female,Pune,West,PROD135,Electronics,Headphones,37077.84,5,0.06,174265.85,23889.34,54819.15
ORD2173,3/30/24,CUST1653,25,Male,Bangalore,South,PROD918,Electronics,Headphones,2679.55,5,0.04,12861.84,1627.14,4726.12
ORD2174,3/20/23,CUST1340,59,Female,Kolkata,East,PROD356,Grocery,Rice Bag,34410.41,2,0.23,52992.03,23201.91,6588.21
ORD2175,8/10/24,CUST2656,62,Male,Jaipur,North,PROD429,Clothing,Shoes,47716.95,4,0.08,175598.38,38412.85,21946.96
ORD2176,5/21/23,CUST1243,28,Female,Pune,West,PROD617,Grocery,Snacks Pack,23757.15,3,0.13,62006.16,19227.42,4323.91
ORD2177,6/26/24,CUST1098,60,Female,Chennai,South,PROD182,Home Appliances,Mixer,41207.85,1,0.29,29257.57,28099.09,1158.48
ORD2178,1/11/24,CUST2601,25,Male,Delhi,North,PROD324,Electronics,Headphones,33579.13,2,0.19,54398.19,22815.01,8768.17
ORD2179,2/12/24,CUST1300,18,Male,Mumbai,West,PROD166,Electronics,Tablet,5879.7,3,0.07,16404.36,3580.16,5663.89
ORD2180,11/18/23,CUST1660,38,Male,Chennai,South,PROD548,Clothing,Jeans,5223.92,2,0.29,7417.97,4009.6,-601.24
ORD2181,10/27/24,CUST2552,26,Female,Delhi,North,PROD259,Home Appliances,Microwave,22767.21,1,0.01,22539.54,13745.19,8794.35
ORD2182,10/13/23,CUST1757,44,Female,Mumbai,West,PROD619,Electronics,Tablet,34572.29,5,0.28,124460.24,21373.6,17592.24
ORD2183,9/13/23,CUST2265,27,Male,Jaipur,North,PROD469,Home Appliances,Iron,14864.31,2,0.02,29134.05,10374.15,8385.74
ORD2184,4/27/23,CUST1163,30,Female,Hyderabad,South,PROD371,Clothing,T-Shirt,31483.49,3,0.07,87838.94,25211.15,12205.49
ORD2185,1/27/23,CUST2457,55,Female,Hyderabad,South,PROD970,Clothing,Shoes,43070.58,5,0.13,187357.02,28821.97,43247.17
ORD2186,7/10/23,CUST1498,43,Female,Pune,West,PROD994,Electronics,Mobile,43994.98,1,0.2,35195.98,33888.65,1307.34
ORD2187,5/26/24,CUST2533,39,Female,Jaipur,North,PROD726,Clothing,Jeans,25767.02,1,0.03,24994.01,17250.52,7743.49
ORD2188,6/14/24,CUST1028,40,Male,Mumbai,West,PROD644,Grocery,Beverages,30271.6,5,0.02,148330.84,23567.36,30494.04
ORD2189,2/1/24,CUST2529,23,Male,Kolkata,East,PROD788,Electronics,Laptop,41074.97,1,0.13,35735.22,30737.13,4998.09
ORD2190,7/29/24,CUST1959,54,Male,Hyderabad,South,PROD739,Electronics,Mobile,2855.84,5,0.09,12994.07,2034.56,2821.28
ORD2191,5/1/23,CUST2628,22,Female,Delhi,North,PROD767,Electronics,Headphones,46219.28,3,0.09,126178.63,36888.78,15512.29
ORD2192,9/26/23,CUST2409,49,Male,Kolkata,East,PROD406,Electronics,Headphones,48776.83,1,0,48776.83,40219.22,8557.61
ORD2193,9/24/23,CUST1072,27,Male,Bangalore,South,PROD672,Clothing,Shoes,11783.21,2,0.3,16496.49,9966.29,-3436.08
ORD2194,12/21/24,CUST1440,55,Male,Chennai,South,PROD801,Grocery,Rice Bag,6561.59,2,0.2,10498.54,4103.58,2291.39
ORD2195,4/1/24,CUST1016,25,Male,Hyderabad,South,PROD415,Clothing,Shoes,8614.81,2,0.03,16712.73,5892.76,4927.2
ORD2196,8/8/23,CUST1988,42,Male,Bangalore,South,PROD214,Home Appliances,Microwave,4301.18,1,0.26,3182.87,2963.02,219.85
ORD2197,9/18/24,CUST1845,63,Male,Mumbai,West,PROD393,Grocery,Snacks Pack,5743.45,1,0.14,4939.37,4836.87,102.5
ORD2198,10/20/23,CUST1483,33,Male,Hyderabad,South,PROD625,Clothing,Jeans,26573.49,2,0.3,37202.89,16627.25,3948.38
ORD2199,12/11/24,CUST1517,18,Female,Pune,West,PROD610,Clothing,Jeans,33766.35,1,0.03,32753.36,21217.32,11536.04
ORD2200,5/17/24,CUST1064,18,Male,Pune,West,PROD714,Home Appliances,Iron,30912.86,3,0.29,65844.39,23709.08,-5282.86
ORD2201,7/24/23,CUST1365,21,Female,Mumbai,West,PROD314,Grocery,Cooking Oil,18862.6,1,0.18,15467.33,12800.85,2666.48
ORD2202,5/6/23,CUST1585,52,Male,Bangalore,South,PROD474,Clothing,Shoes,15113.44,1,0.29,10730.54,10621.13,109.41
ORD2203,5/19/23,CUST1913,64,Male,Jaipur,North,PROD421,Electronics,Headphones,37074.57,5,0.11,164981.84,22609.84,51932.66
ORD2204,3/17/23,CUST2779,60,Female,Pune,West,PROD489,Electronics,Laptop,32488.98,2,0.02,63678.4,27047.13,9584.14
ORD2205,4/7/24,CUST2399,40,Female,Jaipur,North,PROD467,Clothing,Jacket,19659.37,1,0.24,14941.12,14832.67,108.45
ORD2206,6/26/23,CUST2190,61,Female,Bangalore,South,PROD359,Home Appliances,Mixer,24493.11,3,0.06,69070.57,17254.52,17307.02
ORD2207,12/31/24,CUST1240,60,Female,Jaipur,North,PROD301,Home Appliances,Iron,29974.67,1,0.1,26977.2,20829.99,6147.21
ORD2208,3/31/24,CUST2911,43,Female,Mumbai,West,PROD626,Home Appliances,Microwave,20634.81,5,0.27,75317.06,13463.32,8000.46
ORD2209,3/31/23,CUST1452,41,Female,Mumbai,West,PROD446,Grocery,Beverages,24655.18,2,0.13,42900.01,20675.62,1548.78
ORD2210,11/29/24,CUST2946,37,Male,Kolkata,East,PROD291,Home Appliances,Fan,29557.37,3,0.14,76258.01,25043.81,1126.6
ORD2211,11/24/23,CUST2813,59,Female,Delhi,North,PROD618,Clothing,T-Shirt,47942.79,4,0.2,153416.93,28971.25,37531.93
ORD2212,11/14/24,CUST2558,27,Male,Bangalore,South,PROD104,Grocery,Rice Bag,17690.74,5,0.14,76070.18,10669.23,22724.01
ORD2213,12/22/23,CUST2537,39,Male,Delhi,North,PROD939,Grocery,Beverages,45367.32,2,0.13,78939.14,38214.59,2509.96
ORD2214,12/27/24,CUST2366,35,Male,Hyderabad,South,PROD865,Electronics,Tablet,32144.75,4,0.08,118292.68,23934.24,22555.73
ORD2215,3/8/23,CUST2963,50,Male,Hyderabad,South,PROD490,Electronics,Mobile,9892.56,1,0.3,6924.79,8117.83,-1193.03
ORD2216,7/17/24,CUST1422,36,Female,Pune,West,PROD130,Clothing,Jeans,34486.69,1,0.06,32417.49,25007.12,7410.37
ORD2217,7/9/24,CUST2278,50,Male,Mumbai,West,PROD771,Clothing,Shoes,48669.35,5,0.25,182510.06,40704.2,-21010.95
ORD2218,10/25/23,CUST2398,28,Male,Delhi,North,PROD196,Electronics,Tablet,6180.52,5,0.02,30284.55,4008.15,10243.8
ORD2219,11/4/23,CUST1691,19,Male,Mumbai,West,PROD387,Grocery,Rice Bag,11446.05,1,0.1,10301.44,8404.61,1896.84
ORD2220,6/11/23,CUST1507,37,Male,Hyderabad,South,PROD226,Clothing,Shoes,39552.74,2,0.23,60911.22,27067.22,6776.78
ORD2221,12/29/24,CUST2128,58,Male,Hyderabad,South,PROD592,Home Appliances,Microwave,4075.61,4,0.05,15487.32,3291.65,2320.72
ORD2222,12/27/24,CUST2364,21,Female,Bangalore,South,PROD468,Clothing,Jacket,38297.12,3,0.02,112593.53,26775.52,32266.99
ORD2223,12/18/24,CUST1418,23,Female,Kolkata,East,PROD964,Clothing,Jacket,8433.16,1,0.23,6493.53,5194.66,1298.87
ORD2224,10/15/24,CUST2285,19,Female,Delhi,North,PROD827,Home Appliances,Iron,31320.83,2,0.17,51992.58,22713.52,6565.55
ORD2225,6/28/23,CUST1659,25,Female,Kolkata,East,PROD164,Clothing,Shoes,22696.28,4,0.23,69904.54,16178.68,5189.82
ORD2226,1/6/24,CUST2448,24,Female,Delhi,North,PROD291,Home Appliances,Microwave,34200.64,3,0.04,98497.84,26829.63,18008.94
ORD2227,6/4/24,CUST1047,34,Male,Bangalore,South,PROD646,Clothing,T-Shirt,18133.86,1,0,18133.86,12061.73,6072.13
ORD2228,8/18/23,CUST2787,36,Male,Mumbai,West,PROD854,Clothing,Shoes,31953.8,3,0.08,88192.49,27150.33,6741.49
ORD2229,5/5/23,CUST1011,36,Female,Bangalore,South,PROD815,Grocery,Cooking Oil,28912.89,3,0.29,61584.46,24425.89,-11693.2
ORD2230,7/25/23,CUST2322,51,Female,Jaipur,North,PROD851,Grocery,Snacks Pack,10855.29,4,0.04,41684.31,6787.61,14533.87
ORD2231,5/23/23,CUST1108,22,Female,Kolkata,East,PROD123,Electronics,Laptop,35807.1,2,0.11,63736.64,30238.16,3260.31
ORD2232,8/31/23,CUST2019,50,Male,Chennai,South,PROD826,Electronics,Tablet,23405.14,3,0.17,58278.8,16631.25,8385.05
ORD2233,5/20/24,CUST2556,37,Female,Bangalore,South,PROD856,Electronics,Tablet,13513.77,3,0.2,32433.05,8745.97,6195.13
ORD2234,1/27/23,CUST2767,57,Male,Mumbai,West,PROD341,Electronics,Mobile,28201.67,4,0.29,80092.74,20328.85,-1222.66
ORD2235,1/5/24,CUST2814,30,Male,Jaipur,North,PROD308,Clothing,T-Shirt,15334.26,5,0.25,57503.48,11555.94,-276.21
ORD2236,7/21/24,CUST1779,54,Female,Chennai,South,PROD730,Home Appliances,Fan,30891.48,1,0,30891.48,22457.04,8434.44
ORD2237,8/9/24,CUST2941,61,Male,Bangalore,South,PROD288,Home Appliances,Microwave,21103.4,4,0.26,62466.06,16786.29,-4679.09
ORD2238,1/13/24,CUST1142,63,Male,Chennai,South,PROD230,Grocery,Rice Bag,39601.97,3,0.04,114053.67,26001.97,36047.77
ORD2239,4/23/24,CUST1341,52,Male,Bangalore,South,PROD729,Grocery,Snacks Pack,48509.21,3,0.23,112056.28,41112.89,-11282.39
ORD2240,7/18/24,CUST2955,29,Male,Hyderabad,South,PROD311,Home Appliances,Mixer,21717.77,2,0.07,40395.05,13772.84,12849.37
ORD2241,5/13/23,CUST2576,36,Female,Jaipur,North,PROD345,Home Appliances,Mixer,22805.85,3,0.06,64312.5,18582.05,8566.35
ORD2242,9/18/24,CUST2479,32,Male,Mumbai,West,PROD818,Clothing,Jeans,17602.49,1,0.13,15314.17,10814.24,4499.92
ORD2243,3/30/23,CUST1911,20,Female,Hyderabad,South,PROD475,Home Appliances,Microwave,41540.92,2,0.07,77266.11,25597.23,26071.66
ORD2244,3/9/23,CUST2220,19,Male,Mumbai,West,PROD342,Clothing,Jacket,28603.4,2,0.02,56062.66,18780.06,18502.54
ORD2245,11/13/23,CUST2299,42,Male,Bangalore,South,PROD439,Grocery,Rice Bag,25908.3,2,0.03,50262.1,19567.72,11126.66
ORD2246,2/12/24,CUST2981,56,Male,Mumbai,West,PROD303,Home Appliances,Microwave,31405.93,4,0.15,106780.16,24480.76,8857.12
ORD2247,5/5/24,CUST1938,55,Male,Hyderabad,South,PROD912,Grocery,Rice Bag,9503.03,2,0.11,16915.39,8035.96,843.48
ORD2248,6/22/24,CUST1248,56,Female,Mumbai,West,PROD750,Clothing,T-Shirt,4188.59,2,0.1,7539.46,3549.37,440.71
ORD2249,2/25/24,CUST1694,21,Male,Delhi,North,PROD416,Electronics,Tablet,21745.6,5,0.02,106553.44,17790.15,17602.71
ORD2250,2/24/24,CUST2004,35,Male,Chennai,South,PROD783,Electronics,Laptop,42142.06,3,0.27,92291.11,28156.93,7820.31
ORD2251,8/11/24,CUST1707,22,Female,Pune,West,PROD652,Home Appliances,Fan,830.36,5,0.18,3404.48,537.45,717.21
ORD2252,3/17/23,CUST1084,62,Female,Pune,West,PROD344,Clothing,Shoes,16787.05,3,0.09,45828.65,10699.36,13730.57
ORD2253,5/9/23,CUST2206,22,Male,Hyderabad,South,PROD991,Home Appliances,Iron,26946.56,5,0.08,123954.18,16769.18,40108.28
ORD2254,11/21/23,CUST2560,30,Male,Pune,West,PROD834,Grocery,Cooking Oil,11042.91,2,0.03,21423.25,8297.56,4828.12
ORD2255,10/19/24,CUST1700,37,Female,Kolkata,East,PROD125,Clothing,Shoes,43084.29,4,0.04,165443.67,28967.78,49572.56
ORD2256,3/17/23,CUST2562,47,Female,Bangalore,South,PROD182,Grocery,Rice Bag,26643.96,3,0.17,66343.46,21215.87,2695.86
ORD2257,4/5/24,CUST1962,45,Female,Kolkata,East,PROD497,Clothing,T-Shirt,38974.35,5,0.12,171487.14,29939.24,21790.92
ORD2258,4/22/24,CUST2445,31,Male,Jaipur,North,PROD753,Clothing,Shoes,38999.39,2,0.09,70978.89,32180.51,6617.87
ORD2259,11/27/24,CUST1287,48,Female,Hyderabad,South,PROD768,Clothing,Shoes,48372.49,1,0.15,41116.62,32783.39,8333.23
ORD2260,6/13/24,CUST2689,54,Female,Jaipur,North,PROD851,Home Appliances,Iron,17375.48,5,0.03,84271.08,12909.32,19724.5
ORD2261,12/19/23,CUST1242,49,Female,Jaipur,North,PROD296,Home Appliances,Fan,45770.82,4,0.25,137312.46,37839.84,-14046.9
ORD2262,5/12/23,CUST2607,59,Male,Hyderabad,South,PROD258,Home Appliances,Mixer,10584.67,3,0.28,22862.89,8247.67,-1880.13
ORD2263,7/18/24,CUST2542,55,Male,Chennai,South,PROD147,Clothing,Jeans,19505.46,2,0.19,31598.85,14118.13,3362.59
ORD2264,10/17/24,CUST2026,55,Female,Hyderabad,South,PROD615,Home Appliances,Iron,38809.84,4,0.19,125743.88,27824.21,14447.05
ORD2265,8/24/24,CUST2936,50,Male,Kolkata,East,PROD887,Clothing,Shoes,19543.68,2,0.12,34396.88,14317.37,5762.13
ORD2266,7/6/23,CUST2629,25,Female,Pune,West,PROD697,Electronics,Tablet,43338.43,4,0.05,164686.03,27890.25,53125.02
ORD2267,5/13/23,CUST2472,38,Male,Jaipur,North,PROD507,Electronics,Mobile,14079.63,2,0.3,19711.48,10285.25,-859.02
ORD2268,3/19/24,CUST1183,52,Female,Hyderabad,South,PROD903,Clothing,Shoes,31595,4,0.19,102367.8,23420.76,8684.75
ORD2269,5/29/24,CUST1804,55,Male,Bangalore,South,PROD822,Home Appliances,Microwave,15626.67,1,0.14,13438.94,11717.23,1721.7
ORD2270,2/26/23,CUST2322,61,Male,Jaipur,North,PROD392,Clothing,Jacket,24607.94,3,0.17,61273.77,16477.98,11839.82
ORD2271,5/8/23,CUST2192,26,Female,Jaipur,North,PROD525,Clothing,Jeans,10923.46,1,0.24,8301.83,7678.91,622.92
ORD2272,6/14/24,CUST1624,30,Male,Hyderabad,South,PROD376,Home Appliances,Mixer,48856.53,4,0.23,150478.11,41429.44,-15239.65
ORD2273,6/6/23,CUST2945,49,Male,Pune,West,PROD591,Grocery,Rice Bag,8447.88,2,0.07,15713.06,6875.11,1962.83
ORD2274,11/8/23,CUST2698,29,Male,Mumbai,West,PROD790,Electronics,Laptop,9156.25,5,0.14,39371.88,6159.07,8576.54
ORD2275,6/18/23,CUST1450,63,Female,Delhi,North,PROD266,Grocery,Rice Bag,46225.99,2,0.07,85980.34,32373.77,21232.8
ORD2276,6/15/23,CUST2724,60,Male,Hyderabad,South,PROD128,Clothing,Jeans,33511.23,3,0.13,87464.31,23010.3,18433.41
ORD2277,11/27/23,CUST1766,55,Female,Kolkata,East,PROD540,Electronics,Headphones,16198.51,1,0.07,15064.61,12160.82,2903.79
ORD2278,12/27/24,CUST1109,25,Male,Pune,West,PROD504,Home Appliances,Fan,2772.78,2,0.23,4270.08,1867.71,534.66
ORD2279,8/19/23,CUST1398,62,Male,Kolkata,East,PROD745,Grocery,Rice Bag,8518.6,5,0.04,40889.28,6048.97,10644.43
ORD2280,12/21/23,CUST2690,63,Male,Bangalore,South,PROD370,Clothing,Shoes,26159.29,4,0.25,78477.87,19735.98,-466.04
